Word	type	syllable	V_Quality	ID	Iteration	stress_level	stress_type	quality	Vowel_Duration_(ms)
aazvaa_	CVVC	vaa_	aa	MS0	1	phrase	secondary	1	145.7044433
aazvaa_	CVVC	vaa_	aa	MS0	1	word	secondary	1	121.553
bazvaa_	CVVC	vaa_	aa	MS0	1	phrase	primary	1	125.7873378
bazvaa_	CVVC	vaa_	aa	MS0	1	word	primary	1	95.33166144
daa_daar	CVVC	daar	aa	MS0	1	phrase	secondary	1	157.5951827
daa_daar	CVVC	daar	aa	MS0	1	word	secondary	1	116.5767239
_aa_gaar	CVVC	gaar	aa	MS0	1	phrase	secondary	1	181.2053571
_aa_gaar	CVVC	gaar	aa	MS0	1	word	secondary	1	144.540625
d_oondaar	CVVC	daar	aa	MS0	1	phrase	secondary	2	179.5482678
d_oondaar	CVVC	daar	aa	MS0	1	word	secondary	2	148.1687917
_eekii	CVV	_ee	ee	MS0	1	phrase	primary	2	131.8689236
_eekii	CVV	_ee	ee	MS0	1	word	primary	2	119.7238863
_eekiiz	CVV	_ee	ee	MS0	1	phrase	secondary	1	151.5122753
_eekiiz	CVV	_ee	ee	MS0	1	word	secondary	1	117.6656078
gandgii	CVCC	gand	a	MS0	1	phrase	unstressed	1	62.71377518
gandgii	CVCC	gand	a	MS0	1	word	unstressed	1	51.82423007
gandyo	CVCC	gand	a	MS0	1	phrase	primary	3	74.2490625
gandyo	CVCC	gand	a	MS0	1	word	primary	3	62.47406046
ga_ku	CVC	ga_	a	MS0	1	word	primary	1	87.10109267
ga_ku	CVC	ga_	a	MS0	1	phrase	primary	1	73.68194444
ga_kuu	CVC	ga_	a	MS0	1	phrase	unstressed	1	86.69435377
ga_kuu	CVC	ga_	a	MS0	1	word	unstressed	1	65.53236586
godaa_	CVVC	daa_	aa	MS0	1	phrase	primary	1	178.1682367
godaa_	CVVC	daa_	aa	MS0	1	word	primary	1	161.0258719
kaa_aa	CVV	kaa	aa	MS0	1	phrase	primary	1	150.2186849
kaa_aa	CVV	kaa	aa	MS0	1	word	primary	1	104.8493108
kaa_aaz	CVV	kaa	aa	MS0	1	phrase	secondary	1	140.9322181
kaa_aaz	CVV	kaa	aa	MS0	1	word	secondary	1	122.0869391
kaardaar	CVVC	daar	aa	MS0	1	phrase	secondary	1	178.1032449
kaardaar	CVVC	daar	aa	MS0	1	word	secondary	1	133.0952597
kaca	CV	ka	a	MS0	1	phrase	primary	1	74.46895143
kaca	CV	ka	a	MS0	1	word	primary	1	77.78564815
kacar	CV	ka	a	MS0	1	phrase	unstressed	1	71.49879772
kacar	CV	ka	a	MS0	1	word	unstressed	1	53.72138111
kadaar	CVVC	daar	aa	MS0	1	phrase	primary	1	189.7473876
kadaar	CVVC	daar	aa	MS0	1	word	primary	1	143.3207774
k_aba	CV	k_a	a	MS0	1	phrase	primary	1	69.36645833
k_aba	CV	k_a	a	MS0	1	word	primary	1	62.53891882
k_abaa_	CV	k_a	a	MS0	1	phrase	unstressed	1	56.49684247
k_abaa_	CV	k_a	a	MS0	1	word	unstressed	1	51.374958
la_gaar	CVVC	gaar	aa	MS0	1	phrase	primary	1	147.8739831
la_gaar	CVVC	gaar	aa	MS0	1	word	primary	1	130.1100725
maza	CV	ma	a	MS0	1	phrase	primary	1	102.1700778
maza	CV	ma	a	MS0	1	word	primary	1	81.49285564
mazar	CV	ma	a	MS0	1	phrase	unstressed	1	95.50092155
mazar	CV	ma	a	MS0	1	word	unstressed	1	76.78130357
mazdaar	CVVC	daar	aa	MS0	1	phrase	primary	1	164.8275207
mazdaar	CVVC	daar	aa	MS0	1	word	primary	1	133.7933621
pat_re	CVC	pat_	a	MS0	1	phrase	primary	1	75.91636473
pat_re	CVC	pat_	a	MS0	1	word	primary	1	69.2091557
pat_reez	CVC	pat_	a	MS0	1	phrase	unstressed	1	71.9619403
pat_reez	CVC	pat_	a	MS0	1	word	unstressed	1	54.46020312
peekiiz	CVV	pee	ee	MS0	1	phrase	secondary	1	131.5449074
peekiiz	CVV	pee	ee	MS0	1	word	secondary	1	115.8337674
yaka	CV	ya	a	MS0	1	phrase	primary	1	93.49828644
yaka	CV	ya	a	MS0	1	word	primary	3	79.24305556
yaka_	CV	ya	a	MS0	1	phrase	unstressed	1	93.92650051
yaka_	CV	ya	a	MS0	1	word	unstressed	2	68.49754902
aazvaa_	CVVC	vaa_	aa	MS0	2	phrase	secondary	2	120.7233967
aazvaa_	CVVC	vaa_	aa	MS0	2	word	secondary	1	108.2296972
bazvaa_	CVVC	vaa_	aa	MS0	2	phrase	primary	2	131.6618336
bazvaa_	CVVC	vaa_	aa	MS0	2	word	primary	1	92.39115919
bee_ii	CVV	bee	e___	MS0	2	phrase	primary	2	111.778538
bee_ii	CVV	bee	e___	MS0	2	word	primary	2	136.2177575
bee_iiz	CVV	bee	e___	MS0	2	phrase	secondary	1	154.0658865
bee_iiz	CVV	bee	e___	MS0	2	word	secondary	1	118.4466667
daa_daar	CVVC	daar	aa	MS0	2	phrase	secondary	2	155.1697654
daa_daar	CVVC	daar	aa	MS0	2	word	secondary	1	129.5795079
gandgii	CVCC	gand	a	MS0	2	phrase	unstressed	1	70.3706532
gandgii	CVCC	gand	a	MS0	2	word	unstressed	1	57.98318839
gandyo	CVCC	gand	a	MS0	2	phrase	primary	2	83.16954365
gandyo	CVCC	gand	a	MS0	2	word	primary	1	77.02127235
ga_ku	CVC	ga_	a	MS0	2	word	primary	4	91.55345689
ga_ku	CVC	ga_	a	MS0	2	phrase	primary	2	78.52995024
ga_kuu	CVC	ga_	a	MS0	2	phrase	unstressed	1	84.24100053
ga_kuu	CVC	ga_	a	MS0	2	word	unstressed	2	70.91302083
godaa_	CVVC	daa_	aa	MS0	2	phrase	primary	1	176.0339662
godaa_	CVVC	daa_	aa	MS0	2	word	primary	1	130.5540782
kaa_aa	CVV	kaa	aa	MS0	2	phrase	primary	1	150.4836642
kaa_aa	CVV	kaa	aa	MS0	2	word	primary	1	134.1916268
kaa_aaz	CVV	kaa	aa	MS0	2	phrase	secondary	1	155.5388889
kaa_aaz	CVV	kaa	aa	MS0	2	word	secondary	1	128.7629244
kaardaar	CVVC	daar	aa	MS0	2	phrase	secondary	1	170.181749
kaardaar	CVVC	daar	aa	MS0	2	word	secondary	1	131.7584433
kaca	CV	ka	a	MS0	2	phrase	primary	1	67.55749936
kaca	CV	ka	a	MS0	2	word	primary	1	60.92994444
kacar	CV	ka	a	MS0	2	phrase	unstressed	1	63.52021011
kacar	CV	ka	a	MS0	2	word	unstressed	1	49.93124365
kadaar	CVVC	daar	aa	MS0	2	phrase	primary	1	169.4249459
kadaar	CVVC	daar	aa	MS0	2	word	primary	1	127.5890598
k_aba	CV	k_a	a	MS0	2	phrase	primary	1	59.44453899
k_aba	CV	k_a	a	MS0	2	word	primary	1	54.25015536
k_abaa_	CV	k_a	a	MS0	2	phrase	unstressed	1	75.26773649
k_abaa_	CV	k_a	a	MS0	2	word	unstressed	1	51.35347801
la_gaar	CVVC	gaar	aa	MS0	2	phrase	primary	1	155.0446664
la_gaar	CVVC	gaar	aa	MS0	2	word	primary	1	131.3352842
maza	CV	ma	a	MS0	2	phrase	primary	1	98.11388889
maza	CV	ma	a	MS0	2	word	primary	1	83.82980419
mazar	CV	ma	a	MS0	2	phrase	unstressed	1	82.11546197
mazar	CV	ma	a	MS0	2	word	unstressed	1	50.49922161
mazdaar	CVVC	daar	aa	MS0	2	phrase	primary	1	156.9636838
mazdaar	CVVC	daar	aa	MS0	2	word	primary	1	120.8601822
peekiiz	CVV	pee	ee	MS0	2	phrase	secondary	1	118.465383
peekiiz	CVV	pee	ee	MS0	2	word	secondary	1	107.0528681
c_eebii	CVV	c_ee	ee	MS0	2	phrase	primary	2	147.687088
c_eebii	CVV	c_ee	ee	MS0	2	word	primary	1	112.198696
c_eebiiz	CVV	c_ee	ee	MS0	2	phrase	secondary	1	134.803452
c_eebiiz	CVV	c_ee	ee	MS0	2	word	secondary	1	115.000887
_aa_gaar	CVVC	gaar	aa	MS0	2	phrase	secondary	1	127.422272
_aa_gaar	CVVC	gaar	aa	MS0	2	word	secondary	1	113.681188
_eekii	CVV	_ee	ee	MS0	2	phrase	primary	2	150.757725
_eekii	CVV	_ee	ee	MS0	2	word	primary	1	111.845246
_eekiiz	CVV	_ee	ee	MS0	2	phrase	secondary	1	132.127155
_eekiiz	CVV	_ee	ee	MS0	2	word	secondary	1	119.562273
aazvaa_	CVVC	vaa_	aa	AA0	1	phrase	secondary	2	104.6421569
aazvaa_	CVVC	vaa_	aa	AA0	1	word	secondary	1	100.403046
bee_ii	CVV	bee	e___	AA0	1	phrase	primary	2	148.0024621
bee_ii	CVV	bee	e___	AA0	1	word	primary	2	113.6213189
bee_iiz	CVV	bee	e___	AA0	1	phrase	secondary	1	127.4418728
bee_iiz	CVV	bee	e___	AA0	1	word	secondary	1	95.4827503
belti	CVC	bel	e	AA0	1	phrase	primary	1	107.5764371
belti	CVC	bel	e	AA0	1	word	primary	1	82.1432209
beltiiz	CVC	bel	e	AA0	1	phrase	unstressed	1	108.0943556
beltiiz	CVC	bel	e	AA0	1	word	unstressed	1	92.85463308
cuki	CV	cu	u	AA0	1	phrase	primary	1	58.16065593
cuki	CV	cu	u	AA0	1	word	primary	1	55.62377451
cukii_	CV	cu	u	AA0	1	phrase	unstressed	1	64.35131086
cukii_	CV	cu	u	AA0	1	word	unstressed	1	29.44115823
daa_daar	CVVC	daar	aa	AA0	1	phrase	secondary	1	124.2063267
daa_daar	CVVC	daar	aa	AA0	1	word	secondary	1	115.0726389
d_antrii	CVCC	d_ant	a	AA0	1	phrase	unstressed	1	92.93422012
d_antrii	CVCC	d_ant	a	AA0	1	word	unstressed	1	59.47372685
d_oondaar	CVVC	daar	aa	AA0	1	phrase	secondary	2	137.7789142
d_oondaar	CVVC	daar	aa	AA0	1	word	secondary	1	130.0164931
gandgii	CVCC	gand	a	AA0	1	phrase	unstressed	1	81.15412558
gandgii	CVCC	gand	a	AA0	1	phrase	unstressed	2	99.81873907
gandgii	CVCC	gand	a	AA0	1	word	unstressed	1	70.71597835
gandgii	CVCC	gand	a	AA0	1	word	unstressed	1	59.89529712
gandyo	CVCC	gand	a	AA0	1	phrase	primary	1	85.55203349
gandyo	CVCC	gand	a	AA0	1	word	primary	1	72.67860289
godaa_	CVVC	daa_	aa	AA0	1	phrase	primary	1	130.2801858
godaa_	CVVC	daa_	aa	AA0	1	word	primary	1	126.664822
kaardaar	CVVC	daar	aa	AA0	1	phrase	secondary	1	135.9527088
kaardaar	CVVC	daar	aa	AA0	1	word	secondary	1	115.8897406
kaa_aa	CVV	kaa	aa	AA0	1	phrase	primary	1	158.5558506
kaa_aa	CVV	kaa	aa	AA0	1	word	primary	1	138.1647242
kaa_aaz	CVV	kaa	aa	AA0	1	phrase	secondary	1	131.595453
kaa_aaz	CVV	kaa	aa	AA0	1	word	secondary	1	103.4972734
kaca	CV	ka	a	AA0	1	phrase	primary	1	78.98309448
kaca	CV	ka	a	AA0	1	word	primary	1	63.66952261
kacar	CV	ka	a	AA0	1	phrase	unstressed	1	68.62547565
kacar	CV	ka	a	AA0	1	word	unstressed	1	65.28884372
kadaar	CVVC	daar	aa	AA0	1	phrase	primary	1	134.500145
kadaar	CVVC	daar	aa	AA0	1	word	primary	1	116.044495
k_aba	CV	k_a	a	AA0	1	phrase	primary	1	69.94725923
k_aba	CV	k_a	a	AA0	1	word	primary	1	46.25555556
k_abaa_	CV	k_a	a	AA0	1	phrase	unstressed	1	69.55036975
k_abaa_	CV	k_a	a	AA0	1	word	unstressed	1	51.94502741
la_gaar	CVVC	gaar	aa	AA0	1	phrase	primary	1	147.3010334
la_gaar	CVVC	gaar	aa	AA0	1	word	primary	1	146.6144053
maza	CV	ma	a	AA0	1	phrase	primary	1	87.5700789
maza	CV	ma	a	AA0	1	word	primary	1	61.80025338
mazar	CV	ma	a	AA0	1	phrase	unstressed	2	83.76379119
mazar	CV	ma	a	AA0	1	word	unstressed	1	54.33304104
mazdaar	CVVC	daar	aa	AA0	1	phrase	primary	1	156.6977667
mazdaar	CVVC	daar	aa	AA0	1	word	primary	1	125.347028
pat_re	CVC	pat_	a	AA0	1	phrase	primary	1	65.13384655
pat_re	CVC	pat_	a	AA0	1	word	primary	1	59.12882966
pat_reez	CVC	pat_	a	AA0	1	phrase	unstressed	1	64.54503968
pat_reez	CVC	pat_	a	AA0	1	word	unstressed	1	30.35453184
peekiiz	CVV	pee	ee	AA0	1	phrase	secondary	1	119.1523407
peekiiz	CVV	pee	ee	AA0	1	word	secondary	1	110.2941046
sa_gtoob	CVCC	sa_g	a	AA0	1	phrase	unstressed	2	66.31668392
sa_gtoob	CVCC	sa_g	a	AA0	1	word	unstressed	2	50.4480235
sa_gyo	CVCC	sa_g	a	AA0	1	phrase	primary	1	87.4720398
sa_gyo	CVCC	sa_g	a	AA0	1	word	primary	1	55.10648148
yaka	CV	ya	a	AA0	1	phrase	primary	1	94.96678197
yaka	CV	ya	a	AA0	1	word	primary	1	66.75769231
yaka_	CV	ya	a	AA0	1	phrase	unstressed	1	61.33075264
yaka_	CV	ya	a	AA0	1	word	unstressed	1	67.63158272
c_eebii	CVV	c_ee	ee	AA0	1	phrase	primary	1	113.4415195
c_eebii	CVV	c_ee	ee	AA0	1	word	primary	1	90.98792517
c_eebiiz	CVV	c_ee	ee	AA0	1	phrase	secondary	1	119.2401083
c_eebiiz	CVV	c_ee	ee	AA0	1	word	secondary	1	98.06272616
_aa_gaar	CVVC	gaar	aa	AA0	1	phrase	secondary	1	122.9115682
_aa_gaar	CVVC	gaar	aa	AA0	1	word	secondary	1	112.5534522
_eekii	CVV	_ee	ee	AA0	1	phrase	primary	1	138.7852198
_eekii	CVV	_ee	ee	AA0	1	word	primary	1	140.8572479
_eekiiz	CVV	_ee	ee	AA0	1	phrase	secondary	1	132.1125864
_eekiiz	CVV	_ee	ee	AA0	1	word	secondary	1	141.7370209
aazvaa_	CVVC	vaa_	aa	AA0	2	phrase	secondary	1	130.5303057
aazvaa_	CVVC	vaa_	aa	AA0	2	word	secondary	1	114.7331247
bazvaa_	CVVC	vaa_	aa	AA0	2	phrase	primary	2	116.6677005
bazvaa_	CVVC	vaa_	aa	AA0	2	word	primary	2	102.3970353
bee_ii	CVV	bee	e___	AA0	2	phrase	primary	1	114.0578262
bee_ii	CVV	bee	e___	AA0	2	word	primary	1	114.6098648
bee_iiz	CVV	bee	e___	AA0	2	phrase	secondary	1	130.9398562
bee_iiz	CVV	bee	e___	AA0	2	word	secondary	1	95.52021474
belti	CVC	bel	e	AA0	2	phrase	primary	1	97.28322811
belti	CVC	bel	e	AA0	2	word	primary	1	94.0884512
beltiiz	CVC	bel	e	AA0	2	phrase	unstressed	1	98.3383161
beltiiz	CVC	bel	e	AA0	2	word	unstressed	1	90.52383207
cuki	CV	cu	u	AA0	2	phrase	primary	1	60.81142677
cuki	CV	cu	u	AA0	2	word	primary	1	45.01886925
cukii_	CV	cu	u	AA0	2	phrase	unstressed	1	59.32581751
cukii_	CV	cu	u	AA0	2	word	unstressed	1	46.60364583
daa_daar	CVVC	daar	aa	AA0	2	phrase	secondary	1	132.0108401
daa_daar	CVVC	daar	aa	AA0	2	word	secondary	1	130.8060948
d_oondaar	CVVC	daar	aa	AA0	2	phrase	secondary	1	146.8799695
d_oondaar	CVVC	daar	aa	AA0	2	word	secondary	1	120.8073244
gandgii	CVCC	gand	a	AA0	2	phrase	unstressed	1	79.47575101
gandgii	CVCC	gand	a	AA0	2	word	unstressed	1	64.5610322
gandyo	CVCC	gand	a	AA0	2	phrase	primary	1	79.06934635
gandyo	CVCC	gand	a	AA0	2	word	primary	1	71.30017215
godaa_	CVVC	daa_	aa	AA0	2	phrase	primary	1	142.606023
godaa_	CVVC	daa_	aa	AA0	2	word	primary	1	133.4703968
kaardaar	CVVC	daar	aa	AA0	2	phrase	secondary	1	148.2240493
kaardaar	CVVC	daar	aa	AA0	2	word	secondary	1	119.1239712
kaa_aa	CVV	kaa	aa	AA0	2	phrase	primary	1	146.1041466
kaa_aa	CVV	kaa	aa	AA0	2	word	primary	1	123.7759259
kaa_aaz	CVV	kaa	aa	AA0	2	phrase	secondary	1	134.3971605
kaa_aaz	CVV	kaa	aa	AA0	2	word	secondary	1	108.6391001
kaca	CV	ka	a	AA0	2	phrase	primary	1	75.22401449
kaca	CV	ka	a	AA0	2	word	primary	1	63.81599825
kacar	CV	ka	a	AA0	2	phrase	unstressed	2	78.78541916
kacar	CV	ka	a	AA0	2	word	unstressed	1	47.76517857
kadaar	CVVC	daar	aa	AA0	2	phrase	primary	1	157.8369999
kadaar	CVVC	daar	aa	AA0	2	word	primary	1	135.8419444
kutre	CVC	kut	u	AA0	2	phrase	primary	1	68.74081747
kutre	CVC	kut	u	AA0	2	word	primary	2	67.35798611
kutreez	CVC	kut	u	AA0	2	phrase	unstressed	1	71.02660256
kutreez	CVC	kut	u	AA0	2	word	unstressed	1	34.13141026
k_aba	CV	k_a	a	AA0	2	phrase	primary	1	70.40948276
k_aba	CV	k_a	a	AA0	2	word	primary	1	74.35755208
k_abaa_	CV	k_a	a	AA0	2	phrase	unstressed	1	79.98135965
k_abaa_	CV	k_a	a	AA0	2	word	unstressed	1	47.81026171
la_gaar	CVVC	gaar	aa	AA0	2	phrase	primary	1	139.7257791
la_gaar	CVVC	gaar	aa	AA0	2	word	primary	1	137.5462417
maza	CV	ma	a	AA0	2	phrase	primary	1	78.06508201
maza	CV	ma	a	AA0	2	word	primary	1	66.35309222
mazar	CV	ma	a	AA0	2	phrase	unstressed	1	73.04478244
mazar	CV	ma	a	AA0	2	word	unstressed	1	44.38899101
mazdaar	CVVC	daar	aa	AA0	2	phrase	primary	1	140.4762794
mazdaar	CVVC	daar	aa	AA0	2	word	primary	1	125.6155309
mistrii	CVCC	mist	i	AA0	2	phrase	unstressed	1	49.13986641
mistrii	CVCC	mist	i	AA0	2	word	unstressed	1	30.73541667
mistriyo	CVCC	mist	i	AA0	2	phrase	primary	1	64.20358555
mistriyo	CVCC	mist	i	AA0	2	word	primary	1	42.50733333
muski	CVC	mus	u	AA0	2	word	primary	2	47.60318814
muskii	CVC	mus	u	AA0	2	word	unstressed	1	37.67239694
pat_re	CVC	pat_	a	AA0	2	phrase	primary	1	75.35085784
pat_re	CVC	pat_	a	AA0	2	word	primary	1	53.01660401
pat_reez	CVC	pat_	a	AA0	2	phrase	unstressed	1	71.75837743
pat_reez	CVC	pat_	a	AA0	2	word	unstressed	1	45.87384578
peekii	CVV	pee	ee	AA0	2	phrase	primary	1	113.451439
peekii	CVV	pee	ee	AA0	2	phrase	primary	1	132.9781311
peekii	CVV	pee	ee	AA0	2	word	primary	1	103.7868304
peekii	CVV	pee	ee	AA0	2	phrase	primary	1	81.7829609
peekiiz	CVV	pee	ee	AA0	2	phrase	secondary	1	115.0007479
peekiiz	CVV	pee	ee	AA0	2	word	secondary	1	81.99608254
sa_gtoob	CVCC	sa_g	a	AA0	2	phrase	unstressed	1	79.28864254
sa_gtoob	CVCC	sa_g	a	AA0	2	word	unstressed	1	68.40509259
sa_gyo	CVCC	sa_g	a	AA0	2	phrase	primary	1	81.56416063
sa_gyo	CVCC	sa_g	a	AA0	2	word	primary	1	57.38478261
yaka	CV	ya	a	AA0	2	phrase	primary	1	69.015625
yaka	CV	ya	a	AA0	2	word	primary	1	78.0125
yaka_	CV	ya	a	AA0	2	phrase	unstressed	2	79.53836364
yaka_	CV	ya	a	AA0	2	word	unstressed	2	79.95876116
c_eebii	CVV	c_ee	ee	AA0	2	phrase	primary	1	121.1388889
c_eebii	CVV	c_ee	ee	AA0	2	word	primary	1	96.93164062
c_eebiiz	CVV	c_ee	ee	AA0	2	phrase	secondary	1	103.5310017
c_eebiiz	CVV	c_ee	ee	AA0	2	word	secondary	1	73.20648522
_aa_gaar	CVVC	gaar	aa	AA0	2	phrase	secondary		120.4695428
_aa_gaar	CVVC	gaar	aa	AA0	2	word	secondary	1	98.07395833
_eekii	CVV	_ee	ee	AA0	2	phrase	primary	1	131.7957589
_eekii	CVV	_ee	ee	AA0	2	word	primary	1	129.2966766
_eekiiz	CVV	_ee	ee	AA0	2	phrase	secondary	1	127.2721852
_eekiiz	CVV	_ee	ee	AA0	2	word	secondary	1	103.683168
aazvaa_	CVVC	vaa_	aa	MA2	1	phrase	secondary	1	134.1192226
aazvaa_	CVVC	vaa_	aa	MA2	1	word	secondary	1	91.45337963
bazvaa_	CVVC	vaa_	aa	MA2	1	phrase	primary	2	136.9211931
bazvaa_	CVVC	vaa_	aa	MA2	1	word	primary	2	108.6805556
bee_ii	CVV	bee	e___	MA2	1	phrase	primary	1	132.0598666
bee_ii	CVV	bee	e___	MA2	1	word	primary	1	87.08743307
bee_iiz	CVV	bee	e___	MA2	1	phrase	secondary	1	129.7963803
bee_iiz	CVV	bee	e___	MA2	1	word	secondary	1	84.34566886
belti	CVC	bel	e	MA2	1	phrase	primary	2	111.6064003
belti	CVC	bel	e	MA2	1	word	primary	2	105.3510417
beltiiz	CVC	bel	e	MA2	1	phrase	unstressed	1	119.4846026
beltiiz	CVC	bel	e	MA2	1	word	unstressed	1	84.50572774
cuki	CV	cu	u	MA2	1	phrase	primary	1	84.05737766
cuki	CV	cu	u	MA2	1	word	primary	1	72.19811077
cukii_	CV	cu	u	MA2	1	phrase	unstressed	1	69.58510599
cukii_	CV	cu	u	MA2	1	word	unstressed	1	52.41036184
daa_daar	CVVC	daar	aa	MA2	1	phrase	secondary	1	135.5305991
daa_daar	CVVC	daar	aa	MA2	1	word	secondary	2	116.1116508
d_antrii	CVCC	d_ant	a	MA2	1	phrase	unstressed	1	88.71128876
d_antrii	CVCC	d_ant	a	MA2	1	word	unstressed	1	61.1596848
d_antriyo	CVCC	d_ant	a	MA2	1	phrase	primary	3	87.16376543
d_antriyo	CVCC	d_ant	a	MA2	1	word	primary	3	82.23958333
d_oondaar	CVVC	daar	aa	MA2	1	phrase	secondary	1	155.8425815
d_oondaar	CVVC	daar	aa	MA2	1	word	secondary	1	130.6498843
godaa_	CVVC	daa_	aa	MA2	1	phrase	primary	1	159.5397639
godaa_	CVVC	daa_	aa	MA2	1	word	primary	1	145.710676
kaardaar	CVVC	daar	aa	MA2	1	phrase	secondary	1	146.8703821
kaardaar	CVVC	daar	aa	MA2	1	word	secondary	1	114.8397817
kaa_aa	CVV	kaa	aa	MA2	1	phrase	primary	1	146.6990095
kaa_aa	CVV	kaa	aa	MA2	1	word	primary	1	128.8149038
kaa_aaz	CVV	kaa	aa	MA2	1	phrase	secondary	1	135.6459253
kaa_aaz	CVV	kaa	aa	MA2	1	word	secondary	1	131.2346799
kaca	CV	ka	a	MA2	1	phrase	primary	1	79.06551594
kaca	CV	ka	a	MA2	1	word	primary	2	76.44804422
kacar	CV	ka	a	MA2	1	phrase	unstressed	1	85.69232514
kacar	CV	ka	a	MA2	1	word	unstressed	1	55.43298611
kadaar	CVVC	daar	aa	MA2	1	phrase	primary	1	167.4936441
kadaar	CVVC	daar	aa	MA2	1	word	primary	1	130.6317623
k_aba	CV	k_a	a	MA2	1	phrase	primary	1	83.41764746
k_aba	CV	k_a	a	MA2	1	word	primary	1	110.9343642
k_abaa_	CV	k_a	a	MA2	1	phrase	unstressed	1	97.07385946
k_abaa_	CV	k_a	a	MA2	1	word	unstressed	1	70.09452862
la_gaar	CVVC	gaar	aa	MA2	1	phrase	primary	1	153.8676549
la_gaar	CVVC	gaar	aa	MA2	1	word	primary	1	141.5515365
maza	CV	ma	a	MA2	1	phrase	primary	1	105.6845796
maza	CV	ma	a	MA2	1	word	primary	1	88.17796193
mazar	CV	ma	a	MA2	1	phrase	unstressed	1	87.29091589
mazar	CV	ma	a	MA2	1	word	unstressed	1	78.7756063
mazdaar	CVVC	daar	aa	MA2	1	phrase	primary	1	157.5274859
mazdaar	CVVC	daar	aa	MA2	1	word	primary	1	125.7592746
pat_re	CVC	pat_	a	MA2	1	phrase	primary	1	91.98103801
pat_re	CVC	pat_	a	MA2	1	word	primary	1	77.4286859
pat_reez	CVC	pat_	a	MA2	1	phrase	unstressed	1	87.60723958
pat_reez	CVC	pat_	a	MA2	1	word	unstressed	1	75.49008467
peekiiz	CVV	pee	ee	MA2	1	phrase	secondary	1	128.9805717
peekiiz	CVV	pee	ee	MA2	1	word	secondary	1	114.5193431
sa_gtoob	CVCC	sa_g	a	MA2	1	phrase	unstressed	1	43.13305354
sa_gtoob	CVCC	sa_g	a	MA2	1	word	unstressed	1	43.73343226
sa_gyo	CVCC	sa_g	a	MA2	1	phrase	primary	4	48.91721587
sa_gyo	CVCC	sa_g	a	MA2	1	word	primary	4	59.17041171
yaka	CV	ya	a	MA2	1	phrase	primary	1	79.48947439
yaka	CV	ya	a	MA2	1	word	primary	1	72.50744048
yaka_	CV	ya	a	MA2	1	phrase	unstressed	1	88.57673984
yaka_	CV	ya	a	MA2	1	word	unstressed	1	63.26923077
c_eebii	CVV	c_ee	ee	MA2	1	phrase	primary	1	115.28125
c_eebii	CVV	c_ee	ee	MA2	1	word	primary	1	101.4383929
c_eebiiz	CVV	c_ee	ee	MA2	1	phrase	secondary	1	115.6252345
c_eebiiz	CVV	c_ee	ee	MA2	1	word	secondary	1	93.30988596
_aa_gaar	CVVC	gaar	aa	MA2	1	phrase	secondary	1	141.678415
_aa_gaar	CVVC	gaar	aa	MA2	1	word	secondary	1	137.3340016
_eekii	CVV	_ee	ee	MA2	1	phrase	primary	1	121.9764466
_eekii	CVV	_ee	ee	MA2	1	word	primary	1	111.3297697
_eekiiz	CVV	_ee	ee	MA2	1	phrase	secondary	1	111.4021048
_eekiiz	CVV	_ee	ee	MA2	1	word	secondary	1	101.4035088
aazvaa_	CVVC	vaa_	aa	MA2	2	phrase	secondary	1	117.9409722
aazvaa_	CVVC	vaa_	aa	MA2	2	word	secondary	1	110.3298944
bazvaa_	CVVC	vaa_	aa	MA2	2	phrase	primary	2	165.9906046
bazvaa_	CVVC	vaa_	aa	MA2	2	word	primary	2	128.6975
bee_ii	CVV	bee	e___	MA2	2	phrase	primary	1	118.8529778
bee_ii	CVV	bee	e___	MA2	2	word	primary	1	80.03420172
bee_iiz	CVV	bee	e___	MA2	2	phrase	secondary	1	119.3622202
bee_iiz	CVV	bee	e___	MA2	2	word	secondary	1	84.02039492
belti	CVC	bel	e	MA2	2	phrase	primary	1	118.0543024
belti	CVC	bel	e	MA2	2	word	primary	1	91.21642015
beltiiz	CVC	bel	e	MA2	2	phrase	unstressed	1	104.1707198
beltiiz	CVC	bel	e	MA2	2	word	unstressed	1	81.15028736
cuki	CV	cu	u	MA2	2	phrase	primary	1	72.3121368
cuki	CV	cu	u	MA2	2	word	primary	1	74.01569581
cukii_	CV	cu	u	MA2	2	phrase	unstressed	1	81.38234439
cukii_	CV	cu	u	MA2	2	word	unstressed	1	64.94371345
daa_daar	CVVC	daar	aa	MA2	2	phrase	secondary	1	137.3663899
daa_daar	CVVC	daar	aa	MA2	2	word	secondary	1	116.2247954
d_oondaar	CVVC	daar	aa	MA2	2	phrase	secondary	1	122.2629973
d_oondaar	CVVC	daar	aa	MA2	2	word	secondary	1	125.1523103
gandgii	CVCC	gand	a	MA2	2	phrase	unstressed	1	90.86187955
gandgii	CVCC	gand	a	MA2	2	word	unstressed	1	59.38229167
gandyo	CVCC	gand	a	MA2	2	phrase	primary	1	81.8696256
gandyo	CVCC	gand	a	MA2	2	word	primary	1	65.23555217
ga_ku	CVC	ga_	a	MA2	2	word	primary	4	92.64823997
ga_kuu	CVC	ga_	a	MA2	2	word	unstressed	1	91.09574164
godaa_	CVVC	daa_	aa	MA2	2	phrase	primary	1	152.1404879
godaa_	CVVC	daa_	aa	MA2	2	word	primary	1	127.2039159
